age,location,text,r,g,b,x,y
30代,横浜,保育園に入れたい時期に保育園に入れるようにしてほしい。育児休暇がとれるのに保育園に入れないから早く休暇を終えるのは残念。,1.083242054,1.185787585,2.185042546,8.382348736,13.16512283
20代,横浜,子供が室内で遊べる所を増やしてほしい!!,4.552434877,0.596930749,5.885256954,1.005926682,2.275438968
30代,横浜,バスにベビーカーで乗りやすくしてほしい!!,-5.216761284,-4.54516341,3.771491565,3.309187676,-9.915915007
20代,横浜,保育園を増やしてほしい。,10.10500975,0.752786807,2.812533232,9.322254282,1.607997457
30代,横浜,パパにも参加しやすいイベントを!!,6.269516895,-3.369116346,-0.097502244,-3.443727143,-11.41217712
20代,横浜,両親が近くに住んでいないので、いざという時助けてくれる人がいない…でも行政の子育てサポートは手続きがめんどう…気軽に助け合えたり、親同士が集まれる場所を増やしてほしい！,4.598643084,-10.09335515,-2.596410673,-8.59195467,-18.32561426
50代,横浜,健康!!大きくなあれ。,-1.7500996,0.38963364,6.774072417,0.287164662,-1.978225872
30代,横浜,ベビーカーでの電車やさしくしてほしい。,-8.192610502,-2.123636223,3.624416566,6.976411478,-12.90626655
30代,横浜,いりょう費　中学まで無料にして欲しい。,-1.610589398,8.72115888,-7.268500332,-16.77291772,14.95211092
20代,横浜,小学校の質が良くない。サラリーマン先生が多く感じます。もっとこども目線でと思います。,5.901625505,3.527767886,-1.769211694,10.97329978,7.234756989
30代,横浜,関内駅にエレベーターを設置してほしい。,-11.42791927,0.394055881,-0.338297519,14.18324429,-14.99111867
30代,横浜,授乳室、オムツ台がもっといっぱいあるといいです。大和市　買い物、おでかけがしやすくなります。,-11.70400438,2.07435015,2.8569605,10.24339515,-14.55993439
30代,横浜,2人目を妊娠中、切迫早産で急きょ入院することになってしまいました。が、上の子（1才）を預けることのできる保育所がなくてとても困りました。いざというときのための保育施設何とかしてほしいです。,3.272401437,-1.336619715,-9.713745602,-18.69996209,-5.940041592
30代,横浜,市によって、子どもの為のサポートが異なっているので、よりよいサポートが出来るように統一してくれるとうれしい。,7.456613707,-6.278718088,-3.122969215,-8.806498051,-11.99621727
30代,横浜,関内駅にエレベーターをつけて!　大きいやつ!,-10.75868074,-0.729158594,-4.567670742,14.92983827,-20.0770266
20代,横浜,横浜市港北区…もっとママとベビーの子供支援増やしてほしいです。,6.948290429,-8.874619935,-3.968864238,-10.89372737,-16.64918255
30代,横浜,横浜駅のエレベーターをもっとふやしてほしい。,-9.769144118,0.051725083,2.581782324,12.1921879,-12.26934603
30代,横浜,子供たち用、ママたち用、公共キカンでやさしくしてほしい。,-8.140271261,-4.203374815,-0.187492188,3.112396622,-15.98368077
20代,横浜,子供が置ちついたら仕事をしたいが、協力があまりなくて困っている。,1.913439526,3.93078964,-0.721227131,-5.379311326,8.78863893
20代,横浜,パート日数が少ないママも保育園にすぐ入園できるようになってくれたら助かる。週4.6h以上は大変です。,4.147812251,-1.100242328,-5.152761089,-14.05006696,-6.759416509
30代,横浜,これから仕事探しする人も入れる位、保育園に余裕がほしい。,4.170745845,0.438943273,-0.431295365,7.405575093,8.507184586
20代,横浜,保育園が少ない!!,2.492356192,-0.536670974,0.771451994,6.976852812,10.92095675
20代,横浜,子供が病気の時に対応してくれる所をふやしてほしい。,1.207605728,-0.865752486,9.066263329,-3.531665768,-1.452918
30代,横浜,子供の保育園入所、4月だけじゃなくて、いつでも入所しやすい環境だったら良いのに。小学校の学どう保育。7時までは短い!　21時までお願いしたい!,8.826303515,2.41313768,5.773204666,12.54888159,-2.076796857
30代,横浜,もう少し時給をあげてほしい…,8.110570536,0.980429639,2.707744661,8.320641817,1.510082255
20代,横浜,時短で子供に理解がある職場が少ないです。もう少し働くママに理解をして下さい。,-1.203200668,-9.452890512,2.653671572,4.235711028,19.86729603
20代,横浜,短い時間のパートタイムでやりたい仕事がなかなかない。,7.088423919,-1.066974856,0.061134257,12.05824155,2.742254911
30代,横浜,夏休みなど休み中に預ける所がないので働けない。平日だけだと職場さがしがむずかしい。,0.211897675,-3.7571011,5.685473725,-0.182041923,6.810065783
20代,横浜,短時間勤務の仕事日を増やしてほしい。,-0.832521431,-8.38440716,2.645193056,3.682189053,18.50792557
20代,横浜,もっとママでも働きやすい仕事場づくりをしてほしー。,5.668292033,-6.268784309,2.910861223,-4.178537055,-5.251192026
20代,横浜,お仕事に復帰したくても、技術職なのでわずかなブランクでもNG＆保育園入園もできないからドンドンブランクが増えるばかり…。仕事に戻りたいママへの支援&保育園に入れない人へのシッターサービスの充実を切実におねがいします!!,-2.109003045,-8.576205424,2.293960423,4.657427603,18.48761977
30代,横浜,仕事先にたくじしょ付きの職場がもっとふえてほしいと思います。,-0.961077455,-4.304274788,3.575946979,1.176972975,10.56867444
20代,横浜,会社でもっと育児休日がとりやすくなればいいと思います。,-0.617308897,-7.393379722,2.615914167,3.273278009,17.53855843
30代,横浜,いつふっきしよーかなあー仕事に…。,-2.064890278,-0.275159701,-0.003017384,-2.862166081,14.68657567
20代,横浜,保育園に入れていないので、仕事が出来ない。,1.963010014,-0.543966946,0.769593205,6.976882134,10.92013597
30代,横浜,仕事したいけど、子どもいて、できるか心配。,-1.997504146,-0.277989341,0.006261191,-2.862199707,14.68786111
30代,横浜,保育園、もっと楽に入れるようにしてほしい。仕事と育児を両立しやすい環境を。,-2.000260874,-7.381158423,1.364685384,4.428424674,17.14344205
20代,横浜,保育園になかなか入れずに困っています。もっと認可の保育園が増えたらいいな!,8.521638508,5.760208081,6.069404034,16.81901821,-0.278113116
20代,横浜,仕事しないと生活きついのに保育園いっぱい!　なんとかして－。,5.839916492,4.403521596,4.363878081,16.22201591,3.374270947
20代,横浜,働きたのに保育園えんの空きがないコト。,5.360554892,9.235955595,6.661116467,21.59599323,6.85129339
30代,横浜,パートで仕事をしたくて近所の一時保育を探しているが、年令制限や、定員で入れず働くことができない。,5.909783875,10.27718157,5.665633487,21.6078076,5.652468565
40代,横浜,子育てと両立しやすい仕事はないかなー？,-0.986323229,-7.315917127,2.647756922,3.273811554,17.53164555
30代,横浜,3才までは子供を自分で育てたい。世の中、ママも働かないといけない空気で…。,-0.635626702,-0.977176191,-4.306892005,-9.454513587,-0.570225802
30代,横浜,仕事で能力が認められない。正社員にしてもらえない。,0.166411486,-4.317385285,4.095946378,1.270616346,9.374189502
20代,横浜,働きたいのに保育えんの空きがない。,4.612288584,3.770792779,3.498471866,14.21816731,2.940296135
20代,横浜,保育園に入れるか分からない。仕事もできない。,2.129136734,-0.544343877,0.589244328,6.975739072,10.91490779
30代,横浜,保育所の待機児童がスムーズになってママが働けるかんきょうがほしい。,3.326317226,-0.277918915,1.102032488,7.56102222,10.41968663
20代,横浜,病児保育の機関を増やして欲しいです。,3.600185094,7.360475737,1.50279024,16.15455109,9.719678982
20代,横浜,育休の取得しやすい環境を作って欲しい。,-1.006115338,-7.225852939,2.131565178,3.272820842,17.54300429
30代,横浜,働き口と保育園にすぐに入れるようになるべきです。,5.198613651,9.335580828,6.327231737,21.5987124,6.848017083
30代,横浜,子供ゆうせんでできる働きやすい仕事もっといっぱいほしいー!　ないかなー？,-2.640659255,4.562756495,-1.066464317,-7.432189881,11.92312447
(無記入),横浜,保育料金高くパート時間すぐうまってしまう。昼時間の求人はなかなかスタートしずらいと感じます。,6.476405265,9.484589867,6.433662688,21.09727885,7.428768436
20代,横浜,子供がいると急な発熱で早退したり、休まないといけなくなったりで、あまり会社側からしたら良いカオされなかったりするので、もっと子育てしてるママの為の働きやすい環境を作ってほしいです。あとは、育休などのせいどをもうちょっと良くしてほしいです。,-1.660597208,-7.994904118,3.266655851,4.104430716,18.14503858
20代,横浜,近々お仕事を始めたいのですが、子どもが体調をくずしたりした時に預けられるような施設がもっと充実してくれたらな…と思います。,0.617783465,-3.234834748,3.482652225,0.238769949,9.028757807
30代,横浜,仕事をしなくてはいけない状況でも保育園へ預けられない。母親がなんとかしなくてはいけない。もう少し保育園など政府や区が対応してくれたらいいのに…。,0.998523499,0.000377349,2.190425717,7.395739229,13.04852368
20代,横浜,子供が幼稚園に行くようになってからのその時間帯で働けるところがない。子どもがいるとやとってくれない。,4.634025717,-0.508600976,6.466999264,1.542285736,1.261032682
30代,横浜,子どもがいても働きやすい所があるといいな…,9.782527586,2.90013941,6.87849637,14.19670919,-3.076391929
30代,横浜,ママ専用席（電車）を作ってほしい。イスがふかふか女性専用。,-11.26268952,-1.841473016,1.761622295,15.17254806,-11.77876575
30代,横浜,保育園に入りやすい環境をおねがいします。,0.439934839,-0.789274472,1.532138208,6.291996063,13.13676569
20代,横浜,託児所付きの仕事場がもっと増えるといいと思います。,-0.192124615,-0.569133546,9.59859668,-3.529025218,-0.156906517
20代,横浜,仕事したいけれど、入所できる認可保育園がない!!　子どものためにも仕事したいー。,4.468788819,9.651778224,8.260339595,23.46464238,7.782665171
20代,横浜,子連れで働ける企業が増えるとうれしい!!,-5.21745023,-4.545840462,3.767805979,3.309248468,-9.915824304
20代,横浜,シングルマザーへの国からの援助が少ない。,2.046179127,7.457836929,-0.462819809,-8.406400051,16.58738636
20代,横浜,子連れで働ける会社が沢山増えて欲しい!　何かやりたくてパワーが余ってるママは沢山います!,3.477812422,-7.064704582,-1.419331292,-6.908212035,-12.34537086
20代,横浜,駅やデパートなどエレベーターをたくさんつけてほしいです。,-10.38902093,0.324636951,-0.224615609,14.17452104,-15.12004983
30代,横浜,派遣の仕事でも子育てしながらできる仕事が増えてほしいです。,3.551204338,2.897956218,1.430100924,10.97617781,11.547622
30代,横浜,・出産後、体が痛い所が多くなった。託児所付きの医院が増えてほしい。,-0.213134093,0.359992639,9.049755843,-2.829024166,-0.693167057
20代,横浜,育児休暇後、復帰しにくい職場…保育園も増やして欲しい。子どもの病気の時など、協力し合って、働ける、職場が増えて欲しい!!,-0.12375527,-6.835250899,3.734437799,4.744346779,16.47803525
30代,横浜,子供がいても短時間働ける仕事が欲しい。幼稚園だと夏休みや土日が休みなのでその間仕事できないのもツライ…。ママ手当が国から出たらいいのに!,-0.166782881,-1.288501806,0.234533827,-0.612756155,12.36771768
30代,横浜,もっと時短制度をちゃんとしかりしてほしい。（けっきょく残業してる）,-1.191181735,-6.004108013,0.786296828,1.143141471,17.10595961
